subj,month,Speaker,n,PC,sex,MOTedu,MOTwork,MOTworkhours,FATwork,FATworkhours,Siblings18,Siblings,SibsYN,SibGroup,SibsDiscrete,MOTedulevel,MOTage,PVT.ED,PVT.score,Log.n
18,10,FAT,10.0,0.072992700729927,M,Assoc Degree,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,3,37,24,117.1,2.3978952727983707
18,11,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,3,37,24,117.1,0.0
18,12,FAT,7.0,0.09090909090909091,M,Assoc Degree,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,3,37,24,117.1,2.0794415416798357
18,13,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,3,37,24,117.1,0.0
18,14,FAT,18.0,0.1651376146788991,M,Assoc Degree,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,3,37,24,117.1,2.9444389791664403
18,15,FAT,6.0,0.05714285714285714,M,Assoc Degree,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,3,37,24,117.1,1.9459101490553132
18,16,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,3,37,24,117.1,0.0
18,17,FAT,6.0,0.0425531914893617,M,Assoc Degree,Full-time,40,Full-time,40,1.0,1.0,Y,One,One,3,37,24,117.1,1.9459101490553132
19,06,FAT,12.0,0.04195804195804196,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,2.5649493574615367
19,07,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,08,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,09,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,10,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,11,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,12,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,13,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,14,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,15,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,16,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
19,17,FAT,0.0,0.0,F,Bachelors Degree,Part-time,6,Full-time,40,0.0,0.0,N,None,None,4,28,21,120.1,0.0
20,06,FAT,99.0,0.48292682926829267,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.605170185988092
20,07,FAT,79.0,0.5895522388059702,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.382026634673881
20,08,FAT,88.0,0.55,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.48863636973214
20,09,FAT,26.0,0.36619718309859156,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,3.295836866004329
20,10,FAT,20.0,0.23809523809523808,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,3.044522437723423
20,11,FAT,73.0,0.6822429906542056,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.30406509320417
20,12,FAT,134.0,0.6633663366336634,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.90527477843843
20,13,FAT,58.0,0.42962962962962964,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.07753744390572
20,14,FAT,63.0,0.5887850467289719,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.1588830833596715
20,15,FAT,78.0,0.624,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.3694478524670215
20,16,FAT,108.0,0.631578947368421,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,4.6913478822291435
20,17,FAT,232.0,1.0,F,Assoc Degree,Part-time,25,Other,0,0.0,0.0,N,None,None,3,29,20,105.5,5.4510384535657
21,06,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
21,07,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
21,08,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
21,09,FAT,3.0,0.022556390977443608,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,1.3862943611198906
21,10,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
21,11,FAT,1.0,0.021739130434782608,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.6931471805599453
21,12,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
21,13,FAT,1.0,0.010752688172043012,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.6931471805599453
21,14,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
21,15,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
21,16,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
21,17,FAT,0.0,0.0,M,Masters Degree,Full-time,30,Full-time,50,0.0,0.0,N,None,None,5,33,22,111.4,0.0
22,06,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,07,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,08,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,09,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,10,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,11,FAT,8.0,0.0975609756097561,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,2.1972245773362196
22,12,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,13,FAT,5.0,0.045871559633027525,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,1.791759469228055
22,14,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,15,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,16,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
22,17,FAT,0.0,0.0,F,Bachelors Degree,Part-time,21,Full-time,40,0.0,0.0,N,None,None,4,35,21,110.8,0.0
23,06,FAT,29.0,0.8285714285714286,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,3.4011973816621555
23,07,FAT,11.0,1.0,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,2.4849066497880004
23,08,FAT,44.0,0.3492063492063492,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,3.8066624897703196
23,09,FAT,3.0,0.12,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,1.3862943611198906
23,10,FAT,45.0,0.703125,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,3.828641396489095
23,11,FAT,9.0,0.14754098360655737,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,2.302585092994046
23,12,FAT,103.0,0.9035087719298246,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,4.6443908991413725
23,13,FAT,92.0,0.7796610169491526,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,4.532599493153256
23,14,FAT,62.0,1.0,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,4.143134726391533
23,15,FAT,83.0,0.453551912568306,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,4.430816798843313
23,16,FAT,98.0,0.9702970297029703,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,4.59511985013459
23,17,FAT,56.0,0.9180327868852459,M,Assoc Degree,Full-time,45,Full-time,40,4.0,4.0,Y,2+,Four,3,34,20,111.5,4.04305126783455
25,06,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,07,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,08,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,09,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,10,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,11,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,12,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,13,FAT,3.0,0.02158273381294964,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,1.3862943611198906
25,14,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,15,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,16,FAT,0.0,0.0,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.0
25,17,FAT,1.0,0.0043859649122807015,M,Bachelors Degree,Part-time,20,Full-time,40,0.0,0.0,N,None,None,4,27,21,106.0,0.6931471805599453
26,06,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,07,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,08,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,09,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,10,FAT,4.0,0.04597701149425287,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,1.6094379124341003
26,11,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,12,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,13,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,14,FAT,10.0,0.04081632653061224,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,2.3978952727983707
26,15,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,16,FAT,0.0,0.0,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,0.0
26,17,FAT,6.0,0.03428571428571429,F,Assoc Degree,Part-time,16,Full-time,40,1.0,1.0,Y,One,One,3,31,20,106.5,1.9459101490553132
27,07,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,08,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,09,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,10,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,11,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,13,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,15,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,16,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
27,17,FAT,0.0,0.0,M,Doctorate,Full-time,35,Home,0,0.0,0.0,N,None,None,6,42,24,121.2,0.0
28,06,FAT,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,07,FAT,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,08,FAT,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,09,FAT,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,10,FAT,69.0,0.3080357142857143,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,4.248495242049359
28,11,FAT,81.0,0.36486486486486486,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,4.406719247264253
28,12,FAT,6.0,0.04054054054054054,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,1.9459101490553132
28,13,FAT,33.0,0.358695652173913,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,3.5263605246161616
28,14,FAT,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,0.0
28,15,FAT,133.0,1.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,4.897839799950911
28,16,FAT,226.0,1.0,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,5.424950017481403
28,17,FAT,11.0,0.04198473282442748,F,Masters Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,5,32,22,108.6,2.4849066497880004
29,06,FAT,5.0,0.038461538461538464,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,1.791759469228055
29,07,FAT,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,08,FAT,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,09,FAT,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,10,FAT,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,11,FAT,23.0,0.1619718309859155,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,3.1780538303479458
29,12,FAT,4.0,0.011904761904761904,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,1.6094379124341003
29,13,FAT,4.0,0.015267175572519083,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,1.6094379124341003
29,14,FAT,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,15,FAT,7.0,0.026615969581749048,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,2.0794415416798357
29,16,FAT,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
29,17,FAT,0.0,0.0,F,Bachelors Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,4,35,21,111.6,0.0
30,06,FAT,27.0,0.14285714285714285,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,3.332204510175204
30,07,FAT,4.0,0.056338028169014086,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,1.6094379124341003
30,08,FAT,41.0,1.0,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,3.7376696182833684
30,09,FAT,56.0,0.5436893203883495,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,4.04305126783455
30,10,FAT,2.0,0.011976047904191617,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,1.0986122886681098
30,11,FAT,35.0,0.09859154929577464,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,3.58351893845611
30,12,FAT,0.0,0.0,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,0.0
30,13,FAT,6.0,0.02510460251046025,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,1.9459101490553132
30,14,FAT,91.0,0.9578947368421052,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,4.5217885770490405
30,15,FAT,115.0,0.5227272727272727,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,4.7535901911063645
30,16,FAT,7.0,0.03684210526315789,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,2.0794415416798357
30,17,FAT,61.0,0.4621212121212121,M,Masters Degree,Full-time,40,Other,0,0.0,0.0,N,None,None,5,38,22,126.5,4.127134385045092
31,06,FAT,199.0,1.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,5.298317366548036
31,07,FAT,100.0,0.7692307692307693,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.61512051684126
31,08,FAT,69.0,1.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.248495242049359
31,09,FAT,78.0,1.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.3694478524670215
31,10,FAT,151.0,0.7823834196891192,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,5.0238805208462765
31,11,FAT,102.0,0.8793103448275862,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.634728988229636
31,12,FAT,73.0,1.0,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.30406509320417
31,13,FAT,139.0,0.7393617021276596,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.941642422609304
31,14,FAT,112.0,0.875,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.727387818712341
31,15,FAT,125.0,0.8012820512820513,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.836281906951478
31,16,FAT,65.0,0.9285714285714286,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.189654742026425
31,17,FAT,85.0,0.8173076923076923,F,Masters Degree,Full-time,40,Home,0,1.0,1.0,Y,One,One,5,35,22,121.4,4.454347296253507
32,06,FAT,21.0,0.25,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,3.091042453358316
32,07,FAT,19.0,0.1417910447761194,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,2.995732273553991
32,08,FAT,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,09,FAT,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,10,FAT,14.0,0.09859154929577464,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,2.70805020110221
32,11,FAT,54.0,0.6923076923076923,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,4.007333185232471
32,12,FAT,0.0,0.0,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.0
32,13,FAT,38.0,0.5846153846153846,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,3.6635616461296463
32,14,FAT,1.0,0.017857142857142856,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,0.6931471805599453
32,15,FAT,5.0,0.03125,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,1.791759469228055
32,16,FAT,8.0,0.05161290322580645,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,2.1972245773362196
32,17,FAT,10.0,0.040160642570281124,F,Masters Degree,Full-time,40,Full-time,40,2.0,2.0,Y,2+,Two,5,32,22,121.4,2.3978952727983707
33,06,FAT,19.0,0.04112554112554113,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,2.995732273553991
33,07,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,08,FAT,25.0,0.06720430107526881,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,3.258096538021482
33,09,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,10,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,11,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,12,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,13,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,14,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,15,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,16,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
33,17,FAT,0.0,0.0,M,Masters Degree,Home,0,Full-time,50,0.0,0.0,N,None,None,5,35,22,111.8,0.0
34,06,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,07,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,08,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,09,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,11,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,12,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,13,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,14,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
34,15,FAT,8.0,0.11940298507462686,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,2.1972245773362196
34,17,FAT,0.0,0.0,M,Assoc Degree,Full-time,40,Full-time,40,0.0,0.0,N,None,None,3,33,20,107.3,0.0
35,06,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,07,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,08,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,09,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,10,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,11,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,12,FAT,245.0,0.98,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,5.5053315359323625
35,13,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,14,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,15,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,16,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
35,17,FAT,0.0,0.0,F,Some college,Home,0,Full-time,40,0.0,0.0,N,None,None,2,34,25,126.7,0.0
